viewer_id,signup_date,country,age_group,signup_quarter
5614,2023-09-05,Germany,46-55,2023Q3
5615,2023-03-21,UK,36-45,2023Q1
5616,2023-02-17,Canada,18-25,2023Q1
5617,2023-07-12,Japan,46-55,2023Q3
5618,2024-02-07,India,18-25,2024Q1
5619,2023-07-06,Japan,36-45,2023Q3
5620,2023-06-03,Germany,56+,2023Q2
5621,2023-07-07,France,18-25,2023Q3
5622,2023-12-01,UK,56+,2023Q4
5623,2023-07-28,USA,56+,2023Q3
5624,2023-12-27,Germany,56+,2023Q4
5625,2023-11-20,Germany,46-55,2023Q4
5626,2023-11-15,USA,36-45,2023Q4
5627,2023-05-01,Germany,18-25,2023Q2
5628,2023-10-14,Japan,36-45,2023Q4
5629,2023-07-20,Canada,26-35,2023Q3
5630,2023-09-12,India,46-55,2023Q3
5631,2023-12-15,Japan,46-55,2023Q4
5632,2024-01-13,Germany,26-35,2024Q1
5633,2023-06-08,France,26-35,2023Q2
5634,2024-03-20,Brazil,46-55,2024Q1
5635,2023-05-14,UK,18-25,2023Q2
5636,2023-07-04,Brazil,26-35,2023Q3
5637,2023-01-27,USA,36-45,2023Q1
5638,2023-07-17,Brazil,18-25,2023Q3
5639,2024-01-23,USA,36-45,2024Q1
5640,2023-04-18,France,56+,2023Q2
5641,2023-08-24,France,46-55,2023Q3
5642,2023-11-24,Germany,26-35,2023Q4
5643,2023-11-26,Canada,26-35,2023Q4
5644,2023-03-30,UK,56+,2023Q1
5645,2023-11-15,Canada,26-35,2023Q4
5646,2023-10-26,Brazil,46-55,2023Q4
5647,2023-05-25,Japan,36-45,2023Q2
5648,2023-07-24,Canada,56+,2023Q3
5649,2024-03-14,USA,26-35,2024Q1
5650,2024-03-01,Canada,56+,2024Q1
5651,2024-03-02,Japan,26-35,2024Q1
5652,2024-01-23,Australia,36-45,2024Q1
5653,2023-11-04,Japan,56+,2023Q4
5654,2023-12-22,USA,56+,2023Q4
5655,2023-03-27,Mexico,36-45,2023Q1
5656,2023-07-17,Canada,26-35,2023Q3
5657,2024-03-27,UK,18-25,2024Q1
5658,2024-01-05,Canada,36-45,2024Q1
5659,2023-07-18,Japan,26-35,2023Q3
5660,2024-02-23,Japan,18-25,2024Q1
5661,2023-10-10,USA,46-55,2023Q4
5662,2023-07-27,Mexico,56+,2023Q3
5663,2023-03-21,Mexico,46-55,2023Q1
5664,2023-12-17,Mexico,18-25,2023Q4
5665,2023-05-01,India,18-25,2023Q2
5666,2023-01-28,Germany,46-55,2023Q1
5667,2024-02-07,UK,18-25,2024Q1
5668,2023-04-06,India,46-55,2023Q2
5669,2023-11-02,Canada,36-45,2023Q4
5670,2023-11-27,Germany,46-55,2023Q4
5671,2023-04-11,Mexico,26-35,2023Q2
5672,2024-01-21,India,36-45,2024Q1
5673,2023-11-26,France,36-45,2023Q4
5674,2023-04-08,Canada,26-35,2023Q2
5675,2024-03-13,Germany,36-45,2024Q1
5676,2023-08-19,Germany,26-35,2023Q3
5677,2023-01-03,France,18-25,2023Q1
5678,2023-09-27,Mexico,26-35,2023Q3
5679,2023-03-20,Japan,56+,2023Q1
5680,2023-12-27,Brazil,18-25,2023Q4
5681,2023-06-05,UK,26-35,2023Q2
5682,2023-01-27,India,26-35,2023Q1
5683,2024-01-14,Germany,46-55,2024Q1
5684,2023-03-27,Japan,26-35,2023Q1
5685,2024-02-25,UK,46-55,2024Q1
5686,2023-06-16,France,26-35,2023Q2
5687,2023-09-13,Japan,46-55,2023Q3
5688,2023-05-31,France,36-45,2023Q2
5689,2023-07-05,Germany,26-35,2023Q3
5690,2023-10-19,India,18-25,2023Q4
5691,2023-05-11,Mexico,26-35,2023Q2
5692,2023-05-16,France,26-35,2023Q2
5693,2023-08-27,Mexico,26-35,2023Q3
5694,2024-01-22,Mexico,46-55,2024Q1
5695,2023-07-23,Mexico,56+,2023Q3
5696,2023-11-06,Japan,46-55,2023Q4
5697,2023-01-06,Canada,46-55,2023Q1
5698,2023-07-11,Mexico,26-35,2023Q3
5699,2024-01-01,Japan,18-25,2024Q1
5700,2023-06-16,France,18-25,2023Q2
5701,2023-07-18,Mexico,46-55,2023Q3
5702,2023-03-28,Germany,56+,2023Q1
5703,2023-07-03,USA,36-45,2023Q3
5704,2024-01-16,Australia,26-35,2024Q1
5705,2023-03-25,USA,36-45,2023Q1
5706,2024-02-25,UK,56+,2024Q1
5707,2024-02-02,Mexico,18-25,2024Q1
5708,2023-09-17,Japan,46-55,2023Q3
5709,2023-01-24,Germany,46-55,2023Q1
5710,2023-05-22,Mexico,26-35,2023Q2
5711,2024-03-29,Japan,26-35,2024Q1
5712,2024-01-20,USA,36-45,2024Q1
5713,2023-04-26,UK,18-25,2023Q2
5714,2023-10-03,Brazil,26-35,2023Q4
5715,2023-04-26,Germany,56+,2023Q2
5716,2023-01-31,Brazil,36-45,2023Q1
5717,2023-10-10,France,26-35,2023Q4
5718,2023-08-25,Japan,46-55,2023Q3
5719,2024-02-26,Brazil,18-25,2024Q1
5720,2023-03-14,India,46-55,2023Q1
5721,2023-12-09,Brazil,18-25,2023Q4
5722,2023-03-29,Canada,46-55,2023Q1
5723,2023-03-22,USA,56+,2023Q1
5724,2024-02-05,UK,46-55,2024Q1
5725,2023-10-27,Brazil,46-55,2023Q4
5726,2024-03-02,Brazil,18-25,2024Q1
5727,2024-02-02,Japan,56+,2024Q1
5728,2023-12-26,Australia,56+,2023Q4
5729,2023-02-26,Japan,56+,2023Q1
5730,2023-08-16,Japan,26-35,2023Q3
5731,2023-03-10,India,18-25,2023Q1
5732,2023-03-15,UK,26-35,2023Q1
5733,2024-03-10,UK,36-45,2024Q1
5734,2023-07-16,France,18-25,2023Q3
5735,2023-05-11,Japan,18-25,2023Q2
5736,2024-01-26,UK,36-45,2024Q1
5737,2023-12-25,Canada,36-45,2023Q4
5738,2024-03-03,Mexico,36-45,2024Q1
5739,2023-02-21,Canada,18-25,2023Q1
5740,2023-05-04,Mexico,36-45,2023Q2
5741,2023-09-02,Japan,56+,2023Q3
5742,2023-11-02,USA,56+,2023Q4
5743,2023-01-21,USA,26-35,2023Q1
5744,2023-07-04,UK,46-55,2023Q3
5745,2023-01-11,Canada,18-25,2023Q1
5746,2023-05-05,UK,46-55,2023Q2
5747,2024-03-19,Japan,46-55,2024Q1
5748,2023-06-18,Mexico,36-45,2023Q2
5749,2023-01-21,Mexico,36-45,2023Q1
5750,2024-03-11,France,36-45,2024Q1
5751,2024-01-30,USA,26-35,2024Q1
5752,2023-12-25,France,18-25,2023Q4
5753,2023-11-12,Germany,46-55,2023Q4
5754,2023-09-01,India,18-25,2023Q3
5755,2023-01-01,Germany,26-35,2023Q1
5756,2023-12-30,Brazil,26-35,2023Q4
5757,2023-05-26,France,46-55,2023Q2
5758,2023-06-24,India,36-45,2023Q2
5759,2023-03-25,Australia,26-35,2023Q1
5760,2024-03-23,India,26-35,2024Q1
5761,2023-01-24,Japan,36-45,2023Q1
5762,2023-10-12,USA,36-45,2023Q4
5763,2023-08-30,France,56+,2023Q3
5764,2024-01-31,Canada,56+,2024Q1
5765,2023-12-10,Canada,46-55,2023Q4
5766,2023-06-23,Mexico,18-25,2023Q2
5767,2023-04-10,Australia,56+,2023Q2
5768,2023-05-15,India,46-55,2023Q2
5769,2023-08-28,Japan,18-25,2023Q3
5770,2023-08-16,Germany,36-45,2023Q3
5771,2024-02-08,USA,46-55,2024Q1
5772,2023-03-17,France,56+,2023Q1
5773,2023-12-31,India,46-55,2023Q4
5774,2023-03-17,Australia,18-25,2023Q1
5775,2023-01-01,UK,56+,2023Q1
5776,2023-05-21,India,56+,2023Q2
5777,2023-06-08,Mexico,36-45,2023Q2
5778,2023-01-23,Brazil,46-55,2023Q1
5779,2023-12-15,France,46-55,2023Q4
5780,2023-05-14,Australia,46-55,2023Q2
5781,2023-03-08,UK,36-45,2023Q1
5782,2024-03-12,Germany,56+,2024Q1
5783,2023-10-12,Canada,36-45,2023Q4
5784,2023-04-03,USA,36-45,2023Q2
5785,2023-11-07,Germany,46-55,2023Q4
5786,2023-10-25,UK,26-35,2023Q4
5787,2023-10-20,Germany,56+,2023Q4
5788,2023-03-30,USA,36-45,2023Q1
5789,2023-08-04,Mexico,36-45,2023Q3
5790,2023-02-02,India,18-25,2023Q1
5791,2023-09-06,Canada,46-55,2023Q3
5792,2023-09-02,Germany,36-45,2023Q3
5793,2023-10-16,France,26-35,2023Q4
5794,2024-02-09,Australia,36-45,2024Q1
5795,2023-04-05,Germany,46-55,2023Q2
5796,2023-12-06,Mexico,46-55,2023Q4
5797,2023-02-19,Mexico,46-55,2023Q1
5798,2023-01-03,India,36-45,2023Q1
5799,2023-04-30,Canada,36-45,2023Q2
5800,2023-05-14,Germany,36-45,2023Q2
5801,2023-04-22,India,36-45,2023Q2
5802,2023-04-02,Japan,36-45,2023Q2
5803,2023-06-27,USA,46-55,2023Q2
5804,2023-01-12,Mexico,36-45,2023Q1
5805,2024-03-14,USA,46-55,2024Q1
5806,2023-12-18,Canada,36-45,2023Q4
5807,2023-07-15,Mexico,26-35,2023Q3
5808,2023-07-28,Germany,36-45,2023Q3
5809,2023-03-18,Germany,26-35,2023Q1
5810,2023-11-24,Japan,18-25,2023Q4
5811,2023-06-23,UK,56+,2023Q2
5812,2023-04-03,India,56+,2023Q2
5813,2023-02-08,Japan,26-35,2023Q1
5814,2023-03-26,Mexico,36-45,2023Q1
5815,2023-01-16,Brazil,46-55,2023Q1
5816,2024-02-12,Mexico,18-25,2024Q1
5817,2023-02-10,Brazil,18-25,2023Q1
5818,2023-11-09,France,26-35,2023Q4
5819,2024-01-02,India,36-45,2024Q1
5820,2023-02-06,Germany,56+,2023Q1
5821,2023-01-26,USA,36-45,2023Q1
5822,2024-01-20,Japan,18-25,2024Q1
5823,2023-07-23,UK,46-55,2023Q3
5824,2023-09-28,Germany,26-35,2023Q3
5825,2023-02-15,India,46-55,2023Q1
5826,2023-06-16,Mexico,36-45,2023Q2
5827,2023-01-04,India,26-35,2023Q1
5828,2023-01-09,India,56+,2023Q1
5829,2023-02-02,USA,26-35,2023Q1
5830,2023-10-26,Brazil,26-35,2023Q4
5831,2024-01-09,UK,56+,2024Q1
5832,2023-12-16,USA,26-35,2023Q4
5833,2023-10-15,Mexico,18-25,2023Q4
5834,2023-12-24,USA,36-45,2023Q4
5835,2023-06-17,Germany,56+,2023Q2
5836,2024-03-18,USA,26-35,2024Q1
5837,2023-02-28,India,18-25,2023Q1
5838,2023-12-12,India,56+,2023Q4
5839,2023-10-08,UK,26-35,2023Q4
5840,2023-11-22,Germany,26-35,2023Q4
5841,2023-07-13,Canada,46-55,2023Q3
5842,2024-02-15,Canada,26-35,2024Q1
5843,2023-10-13,Canada,56+,2023Q4
5844,2023-07-22,India,46-55,2023Q3
5845,2024-01-30,France,26-35,2024Q1
5846,2023-06-18,Germany,26-35,2023Q2
5847,2023-03-01,Brazil,56+,2023Q1
5848,2024-01-22,Canada,36-45,2024Q1
5849,2023-12-07,France,18-25,2023Q4
5850,2024-01-23,UK,36-45,2024Q1
5851,2023-01-31,Australia,18-25,2023Q1
5852,2023-09-26,Brazil,18-25,2023Q3
5853,2023-05-12,Australia,18-25,2023Q2
5854,2023-10-23,Germany,26-35,2023Q4
5855,2023-08-15,Mexico,36-45,2023Q3
5856,2023-09-05,Japan,56+,2023Q3
5857,2024-03-19,Germany,26-35,2024Q1
5858,2024-02-24,Mexico,56+,2024Q1
5859,2023-04-09,Canada,46-55,2023Q2
5860,2023-05-08,India,36-45,2023Q2
5861,2023-02-17,USA,56+,2023Q1
5862,2024-03-08,Brazil,36-45,2024Q1
5863,2024-01-04,UK,56+,2024Q1
5864,2024-02-24,India,36-45,2024Q1
5865,2023-01-04,Canada,36-45,2023Q1
5866,2023-12-26,Canada,18-25,2023Q4
5867,2023-11-07,Japan,26-35,2023Q4
5868,2023-12-23,Canada,18-25,2023Q4
5869,2024-03-05,France,56+,2024Q1
5870,2023-10-24,Brazil,26-35,2023Q4
5871,2023-09-30,India,36-45,2023Q3
5872,2024-01-07,India,46-55,2024Q1
5873,2024-03-03,Brazil,36-45,2024Q1
5874,2024-03-24,Japan,46-55,2024Q1
5875,2023-11-26,Mexico,36-45,2023Q4
5876,2024-01-29,France,56+,2024Q1
5877,2023-03-13,Brazil,26-35,2023Q1
5878,2023-12-25,Canada,18-25,2023Q4
5879,2023-09-13,France,46-55,2023Q3
5880,2023-06-21,Australia,18-25,2023Q2
5881,2023-11-30,Japan,36-45,2023Q4
5882,2023-02-24,Australia,56+,2023Q1
5883,2024-02-11,Canada,56+,2024Q1
5884,2023-10-23,France,56+,2023Q4
5885,2023-12-11,Canada,56+,2023Q4
5886,2023-12-29,Canada,46-55,2023Q4
5887,2024-01-01,India,56+,2024Q1
5888,2023-01-21,Mexico,18-25,2023Q1
5889,2023-07-13,Germany,46-55,2023Q3
5890,2024-03-17,France,46-55,2024Q1
5891,2023-04-26,Mexico,46-55,2023Q2
5892,2023-08-15,Brazil,36-45,2023Q3
5893,2024-01-03,Australia,26-35,2024Q1
5894,2023-01-29,USA,56+,2023Q1
5895,2023-04-23,Japan,46-55,2023Q2
5896,2023-02-06,India,46-55,2023Q1
5897,2023-07-20,Brazil,26-35,2023Q3
5898,2023-07-01,Japan,26-35,2023Q3
5899,2023-10-28,Mexico,26-35,2023Q4
5900,2023-03-09,India,46-55,2023Q1
5901,2023-02-23,USA,46-55,2023Q1
5902,2023-04-17,Japan,26-35,2023Q2
5903,2023-01-03,India,46-55,2023Q1
5904,2023-12-05,USA,46-55,2023Q4
5905,2023-10-18,Japan,18-25,2023Q4
5906,2023-08-28,Germany,26-35,2023Q3
5907,2023-04-09,Mexico,46-55,2023Q2
5908,2023-10-02,Canada,18-25,2023Q4
5909,2023-09-28,Japan,56+,2023Q3
5910,2023-06-05,Germany,26-35,2023Q2
5911,2024-02-16,India,56+,2024Q1
5912,2023-05-20,France,26-35,2023Q2
5913,2023-12-27,France,56+,2023Q4
5914,2023-06-12,Australia,36-45,2023Q2
5915,2023-06-05,India,56+,2023Q2
5916,2023-07-04,India,46-55,2023Q3
5917,2023-06-06,Germany,36-45,2023Q2
5918,2023-10-02,India,36-45,2023Q4
5919,2023-03-06,Brazil,26-35,2023Q1
5920,2023-08-16,UK,36-45,2023Q3
5921,2023-12-28,Mexico,56+,2023Q4
5922,2023-07-23,Mexico,46-55,2023Q3
5923,2023-11-13,France,46-55,2023Q4
5924,2023-12-12,USA,46-55,2023Q4
5925,2023-02-24,Australia,46-55,2023Q1
5926,2023-04-18,Australia,46-55,2023Q2
5927,2023-02-11,Japan,56+,2023Q1
5928,2023-06-09,Mexico,36-45,2023Q2
5929,2024-02-05,Germany,56+,2024Q1
5930,2023-02-18,France,26-35,2023Q1
5931,2023-03-22,Japan,36-45,2023Q1
5932,2023-11-23,UK,36-45,2023Q4
5933,2023-09-09,France,46-55,2023Q3
5934,2024-02-27,India,46-55,2024Q1
5935,2023-12-05,France,36-45,2023Q4
5936,2023-02-17,Japan,56+,2023Q1
5937,2024-02-18,Australia,36-45,2024Q1
5938,2024-03-20,Australia,26-35,2024Q1
5939,2023-08-16,Mexico,46-55,2023Q3
5940,2024-03-25,Germany,46-55,2024Q1
5941,2023-11-05,USA,36-45,2023Q4
5942,2023-04-24,Japan,46-55,2023Q2
5943,2024-01-10,USA,18-25,2024Q1
5944,2023-12-01,France,46-55,2023Q4
5945,2023-07-05,France,46-55,2023Q3
5946,2023-09-01,Mexico,36-45,2023Q3
5947,2023-07-11,Germany,36-45,2023Q3
5948,2023-09-07,Brazil,26-35,2023Q3
5949,2023-09-19,Brazil,26-35,2023Q3
5950,2023-03-18,USA,56+,2023Q1
5951,2023-04-15,UK,36-45,2023Q2
5952,2023-08-13,India,36-45,2023Q3
5953,2023-10-28,France,36-45,2023Q4
5954,2023-01-23,USA,46-55,2023Q1
5955,2024-03-14,Germany,18-25,2024Q1
5956,2023-10-05,Australia,36-45,2023Q4
5957,2023-08-02,Japan,46-55,2023Q3
5958,2023-02-07,Germany,46-55,2023Q1
5959,2023-02-03,Mexico,26-35,2023Q1
5960,2023-11-24,Australia,36-45,2023Q4
5961,2024-03-12,Japan,46-55,2024Q1
5962,2024-03-13,UK,36-45,2024Q1
5963,2023-10-16,Japan,46-55,2023Q4
5964,2024-01-04,UK,18-25,2024Q1
5965,2023-11-12,Canada,18-25,2023Q4
5966,2023-06-03,Japan,56+,2023Q2
5967,2023-02-02,Mexico,36-45,2023Q1
5968,2023-05-09,Canada,56+,2023Q2
5969,2024-02-11,Brazil,36-45,2024Q1
5970,2023-05-21,India,56+,2023Q2
5971,2023-06-30,France,18-25,2023Q2
5972,2024-03-18,Canada,46-55,2024Q1
5973,2023-06-14,India,36-45,2023Q2
5974,2023-07-17,India,56+,2023Q3
5975,2023-05-17,Australia,36-45,2023Q2
5976,2024-02-24,India,56+,2024Q1
5977,2023-04-06,Germany,56+,2023Q2
5978,2023-01-22,India,18-25,2023Q1
5979,2023-12-29,USA,36-45,2023Q4
5980,2023-08-26,Brazil,18-25,2023Q3
5981,2024-01-03,Germany,26-35,2024Q1
5982,2023-03-02,Mexico,46-55,2023Q1
5983,2023-05-30,Japan,56+,2023Q2
5984,2023-04-20,Mexico,46-55,2023Q2
5985,2024-02-26,Australia,36-45,2024Q1
5986,2023-01-06,Japan,46-55,2023Q1
5987,2023-01-23,Germany,36-45,2023Q1
5988,2023-08-06,Canada,56+,2023Q3
5989,2023-03-07,USA,36-45,2023Q1
5990,2024-02-05,UK,18-25,2024Q1
5991,2023-09-24,USA,18-25,2023Q3
5992,2023-09-30,Brazil,26-35,2023Q3
5993,2023-09-08,Mexico,18-25,2023Q3
5994,2023-03-28,Mexico,18-25,2023Q1
5995,2023-05-24,Australia,18-25,2023Q2
5996,2023-03-06,Japan,56+,2023Q1
5997,2023-06-02,Mexico,26-35,2023Q2
5998,2023-07-13,Mexico,36-45,2023Q3
5999,2023-04-14,Germany,18-25,2023Q2
6000,2023-08-26,Mexico,46-55,2023Q3
6001,2023-07-08,India,18-25,2023Q3
6002,2023-02-01,Australia,46-55,2023Q1
6003,2023-06-20,India,26-35,2023Q2
6004,2023-10-05,India,46-55,2023Q4
6005,2023-08-23,USA,46-55,2023Q3
6006,2024-03-16,India,56+,2024Q1
6007,2023-07-04,Japan,36-45,2023Q3
6008,2023-11-21,Brazil,26-35,2023Q4
6009,2023-10-30,Australia,46-55,2023Q4
6010,2024-02-15,USA,36-45,2024Q1
6011,2023-03-20,Japan,18-25,2023Q1
6012,2023-04-26,UK,36-45,2023Q2
6013,2023-05-12,India,26-35,2023Q2
6014,2023-06-07,Germany,36-45,2023Q2
6015,2023-08-17,Canada,26-35,2023Q3
6016,2023-12-20,USA,56+,2023Q4
6017,2023-06-30,Japan,26-35,2023Q2
6018,2023-06-17,USA,18-25,2023Q2
6019,2023-11-09,Japan,46-55,2023Q4
6020,2023-05-19,Canada,26-35,2023Q2
6021,2023-05-16,Australia,26-35,2023Q2
6022,2024-02-09,Brazil,56+,2024Q1
6023,2023-10-14,Brazil,46-55,2023Q4
6024,2023-02-15,UK,56+,2023Q1
6025,2023-03-28,Australia,56+,2023Q1
6026,2024-03-06,India,46-55,2024Q1
6027,2024-02-13,Canada,46-55,2024Q1
6028,2024-01-13,Canada,26-35,2024Q1
6029,2024-01-31,USA,46-55,2024Q1
6030,2023-07-06,Australia,56+,2023Q3
6031,2023-04-22,France,56+,2023Q2
6032,2024-01-21,Canada,26-35,2024Q1
6033,2023-09-12,Canada,36-45,2023Q3
6034,2024-01-01,Germany,46-55,2024Q1
6035,2023-06-24,Mexico,46-55,2023Q2
6036,2023-03-20,UK,18-25,2023Q1
6037,2023-12-12,Australia,26-35,2023Q4
6038,2023-12-04,UK,18-25,2023Q4
6039,2023-01-03,Mexico,18-25,2023Q1
6040,2023-08-25,Brazil,18-25,2023Q3
6041,2023-04-17,France,36-45,2023Q2
6042,2023-03-24,Germany,26-35,2023Q1
6043,2023-03-04,Mexico,56+,2023Q1
6044,2023-08-16,India,56+,2023Q3
6045,2023-10-31,Germany,18-25,2023Q4
6046,2023-04-12,Germany,26-35,2023Q2
6047,2024-03-01,France,36-45,2024Q1
6048,2023-03-28,France,56+,2023Q1
6049,2023-03-25,Mexico,36-45,2023Q1
6050,2023-09-27,Brazil,46-55,2023Q3
6051,2023-10-27,Germany,18-25,2023Q4
6052,2023-12-14,India,56+,2023Q4
6053,2023-04-18,Japan,36-45,2023Q2
6054,2023-03-22,Australia,18-25,2023Q1
6055,2023-12-01,Japan,46-55,2023Q4
6056,2023-12-04,Brazil,36-45,2023Q4
6057,2024-02-05,Brazil,18-25,2024Q1
6058,2023-02-19,USA,46-55,2023Q1
6059,2023-08-06,Australia,18-25,2023Q3
6060,2023-12-01,Brazil,18-25,2023Q4
6061,2024-01-25,UK,18-25,2024Q1
6062,2024-03-07,Brazil,26-35,2024Q1
6063,2023-01-09,Mexico,56+,2023Q1
6064,2023-01-01,USA,18-25,2023Q1
6065,2023-12-07,India,36-45,2023Q4
6066,2024-01-24,Germany,26-35,2024Q1
6067,2023-09-21,UK,36-45,2023Q3
6068,2023-07-18,Canada,46-55,2023Q3
6069,2023-08-10,USA,26-35,2023Q3
6070,2024-01-30,Germany,18-25,2024Q1
6071,2024-01-24,Germany,46-55,2024Q1
6072,2023-10-10,Australia,18-25,2023Q4
6073,2023-01-20,Japan,56+,2023Q1
6074,2024-01-07,UK,36-45,2024Q1
6075,2023-05-22,UK,18-25,2023Q2
6076,2024-01-17,UK,46-55,2024Q1
6077,2024-03-27,Brazil,56+,2024Q1
6078,2023-01-12,Germany,56+,2023Q1
6079,2024-02-01,Brazil,36-45,2024Q1
6080,2023-10-27,Mexico,26-35,2023Q4
6081,2023-03-28,France,56+,2023Q1
6082,2023-08-06,India,26-35,2023Q3
6083,2023-05-17,Canada,56+,2023Q2
6084,2023-10-08,India,26-35,2023Q4
6085,2023-03-03,USA,18-25,2023Q1
6086,2023-12-31,Japan,56+,2023Q4
6087,2023-11-02,Brazil,18-25,2023Q4
6088,2023-02-05,Brazil,26-35,2023Q1
6089,2023-05-24,France,26-35,2023Q2
6090,2024-03-13,UK,46-55,2024Q1
6091,2023-09-04,France,26-35,2023Q3
6092,2023-05-24,Germany,26-35,2023Q2
6093,2023-09-30,Brazil,26-35,2023Q3
6094,2023-02-09,Mexico,56+,2023Q1
6095,2024-02-08,Japan,46-55,2024Q1
6096,2023-09-13,Canada,56+,2023Q3
6097,2023-10-24,France,26-35,2023Q4
6098,2023-03-07,India,56+,2023Q1
6099,2023-05-28,Brazil,46-55,2023Q2
6100,2023-05-16,France,46-55,2023Q2
6101,2024-02-08,Germany,56+,2024Q1
6102,2023-09-15,Mexico,46-55,2023Q3
6103,2023-01-26,Brazil,56+,2023Q1
6104,2023-05-13,India,36-45,2023Q2
6105,2023-10-21,Canada,26-35,2023Q4
6106,2023-09-07,Canada,18-25,2023Q3
6107,2023-10-20,Canada,36-45,2023Q4
6108,2023-05-23,USA,36-45,2023Q2
6109,2024-03-15,Mexico,56+,2024Q1
6110,2023-07-29,UK,46-55,2023Q3
6111,2023-06-08,Australia,46-55,2023Q2
6112,2023-12-20,France,26-35,2023Q4
6113,2023-07-30,UK,56+,2023Q3
6114,2023-01-02,USA,18-25,2023Q1
6115,2023-02-28,Canada,36-45,2023Q1
6116,2024-03-25,Brazil,56+,2024Q1
6117,2024-03-20,India,56+,2024Q1
6118,2024-01-19,India,18-25,2024Q1
6119,2023-07-28,India,36-45,2023Q3
6120,2023-08-13,Australia,36-45,2023Q3
6121,2023-02-14,Germany,56+,2023Q1
6122,2023-03-05,Australia,18-25,2023Q1
6123,2024-03-08,Germany,36-45,2024Q1
6124,2023-07-23,India,26-35,2023Q3
6125,2023-04-05,Australia,46-55,2023Q2
6126,2023-07-29,USA,18-25,2023Q3
6127,2024-01-06,India,56+,2024Q1
6128,2023-10-12,Australia,36-45,2023Q4
6129,2023-01-29,Brazil,36-45,2023Q1
6130,2023-05-17,Japan,56+,2023Q2
6131,2024-03-13,Canada,18-25,2024Q1
6132,2023-05-02,USA,36-45,2023Q2
6133,2023-07-22,USA,56+,2023Q3
6134,2023-09-05,Mexico,56+,2023Q3
6135,2023-01-03,USA,18-25,2023Q1
6136,2023-10-28,Germany,18-25,2023Q4
6137,2023-08-21,India,36-45,2023Q3
6138,2023-07-05,Germany,46-55,2023Q3
6139,2023-06-14,Germany,26-35,2023Q2
6140,2023-01-06,Australia,36-45,2023Q1
6141,2023-09-27,India,26-35,2023Q3
6142,2023-12-27,USA,36-45,2023Q4
6143,2024-01-19,Canada,18-25,2024Q1
6144,2023-07-11,Japan,46-55,2023Q3
6145,2023-01-10,Canada,18-25,2023Q1
6146,2023-03-21,Mexico,36-45,2023Q1
6147,2023-08-19,Australia,46-55,2023Q3
6148,2023-01-01,Australia,56+,2023Q1
6149,2023-07-05,Canada,56+,2023Q3
6150,2023-11-25,USA,56+,2023Q4
6151,2023-06-12,Germany,36-45,2023Q2
6152,2024-03-15,Canada,56+,2024Q1
6153,2023-02-02,USA,56+,2023Q1
6154,2023-05-10,France,36-45,2023Q2
6155,2023-03-14,India,56+,2023Q1
6156,2024-03-19,USA,26-35,2024Q1
6157,2023-08-04,India,46-55,2023Q3
6158,2023-05-17,India,36-45,2023Q2
6159,2023-04-20,UK,36-45,2023Q2
6160,2023-04-06,Japan,26-35,2023Q2
6161,2024-01-04,Australia,36-45,2024Q1
6162,2023-10-13,Australia,36-45,2023Q4
6163,2023-11-14,Germany,56+,2023Q4
6164,2023-02-22,Canada,46-55,2023Q1
6165,2023-07-05,France,46-55,2023Q3
6166,2023-12-02,Brazil,46-55,2023Q4
6167,2023-01-20,Germany,36-45,2023Q1
6168,2023-07-05,France,26-35,2023Q3
6169,2023-10-21,Canada,56+,2023Q4
6170,2023-03-15,Japan,18-25,2023Q1
6171,2023-03-19,USA,26-35,2023Q1
6172,2023-11-12,UK,18-25,2023Q4
6173,2024-03-18,UK,46-55,2024Q1
6174,2023-05-24,India,26-35,2023Q2
6175,2023-06-07,Mexico,26-35,2023Q2
6176,2023-01-17,USA,26-35,2023Q1
6177,2023-09-04,USA,26-35,2023Q3
6178,2023-04-16,Canada,46-55,2023Q2
6179,2023-06-11,Japan,26-35,2023Q2
6180,2023-12-09,USA,46-55,2023Q4
6181,2023-11-20,Germany,56+,2023Q4
6182,2023-02-08,Japan,36-45,2023Q1
6183,2023-02-08,Canada,26-35,2023Q1
6184,2024-03-29,France,36-45,2024Q1
6185,2024-03-09,Germany,56+,2024Q1
6186,2023-05-16,France,36-45,2023Q2
6187,2023-08-14,India,56+,2023Q3
6188,2024-02-12,Brazil,46-55,2024Q1
6189,2023-02-10,France,36-45,2023Q1
6190,2023-05-19,USA,36-45,2023Q2
6191,2023-05-22,Brazil,46-55,2023Q2
6192,2023-07-12,Australia,18-25,2023Q3
6193,2024-01-11,Canada,56+,2024Q1
6194,2023-10-24,UK,36-45,2023Q4
6195,2023-11-13,Canada,18-25,2023Q4
6196,2023-06-28,USA,56+,2023Q2
6197,2023-08-29,Canada,46-55,2023Q3
6198,2023-05-05,UK,46-55,2023Q2
6199,2024-03-14,Canada,18-25,2024Q1
6200,2023-08-30,India,26-35,2023Q3
6201,2023-06-22,Mexico,36-45,2023Q2
6202,2023-05-08,Mexico,26-35,2023Q2
6203,2023-10-04,Australia,36-45,2023Q4
6204,2023-09-03,Brazil,36-45,2023Q3
6205,2023-02-18,Australia,56+,2023Q1
6206,2024-02-09,USA,46-55,2024Q1
6207,2023-07-28,Canada,26-35,2023Q3
6208,2023-04-16,Brazil,36-45,2023Q2
6209,2023-02-01,Australia,18-25,2023Q1
6210,2023-01-01,Mexico,36-45,2023Q1
